ID	Site	Layer	Site type	Longitude	Latitude	Country	Commune	Region	Date	Max Age	Min Age	Dating method	Lab Code	Climatic phase	MIS 	Stage	Reported climate	Excavated/ researched surface sq. M.	Other date	Comment	Reference	Industry	Typology	Production systems	Main typotechnology	Qnt of lithics	Overall Group Mobility	Mean Effort Per Raw Material	MaxDist	Sources	NTAXA	N_Ungulates	N_Carnivores	N_Microfauna	NISP_Ungulate	NISP_Carnivore	NISP_Microfauna	Felis silvestris	Felis (catus) minuta	Lynx pardinus (spelaea)	Lynx lynx	Panthera (leo) spelaea	Panthera pardus	Crocuta crocuta (spelaea)	Ursus deningeri	Ursus arctos	Ursus spelaeus	Ursus thibetanus	Martes martes	Meles meles	Mustela nivalis	Mustela putorius	Mustela palerminea	Mustela erminea	Lutra lutra	Gulo gulo	Canis lupus subsp.	Cuon alpinus (priscus)	Vulpes vulpes	Alopex lagopus	Sus scrofa	Alces alces	Cervus elaphus	Cervus simplicidens	Dama dama clactoniana	Dama dama	Megaloceros giganteus	Capreolus capreolus	Rangifer tarandus	Saiga tatarica	Rupicapra rupicapra	Rupicapra pyrenaica	Capra ibex	Capra pyrenaica	Capra caucasica	Hemitragus bonali	Hemitragus cedrensis	Ovibos moschatus	Bison priscus	Bos primigenius	Hippopotamus amphibius	Mammuthus primigenius	Palaeoloxodon / elephas antiquus	Dicerorhinus/ Stephanorhinus hemitoechus	Dicerorhinus / Stephanorhinus kirchenbergensis	Coelodonta antiquitatis	Equus caballus subsp	Equus hemionus	Equus hydruntinus	Ochotona pusilla	Oryctolagus cuniculus subsp.	Lepus timidus	Lepus europaeus	Erinaceus europaeus	Talpa europaea	Talpa romana	Sorex araneus	Sorex runtonensis	Sorex minutus	Neomys fodiens	Sicista subtilis	Allactaga major	Sciurus vulgaris	Marmota marmota	Spermophilus citellus	Spermophilus superciliosus	Glis glis	Eliomys quercinus	Muscardinus avellanarius	Pliomys episcopalis	Clethrionomys glareolus	Microtus oeconomus/malei	Microtus arvalis	Microtus agrestis	Microtus subterraneus	Microtus duodecimcostatus	Microtus multiplex	Microtus gerbei	Microtus gregalis	Microtus brecciensis	Arvicola terrestris	Arvicola sapidus	Lemmus lemmus	Dicrostonyx torquatus/gulielmi	Chionomys nivalis	Lagurus lagurus	Allocricetus bursae	Cricetus cricetus	Cricetulus migratorius	Myodes rutilus	Pliomys lenki	Apodemus sylvaticus	Micromys minutus	Castor fiber
167.6	Espagnac	n.Vb	Open air	1.837115	44.594243	France	Espagnac-Sainte-Eulalie	Lot							5c-3	Early Weichselian				No MNI	"Jaubert, J., Brugal, J.-P., Chalard, P., Diot, M.-F., Falguères, C., Jarry, M., Kervazo, B., Konik, S., and Mourre, V., 2001. Un site moustérien de type Quina dans la vallée du Célé. Pailhès à Espagnac-Sainte-Eulalie (Lot). Gallia Préhistoire, 43, 1-99."	Quina Mousterian	Quina	Discoid	Quina	59	3.091042453	3.091042453	0	2	1	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168.1	Pié Lombard		Abri	7.04994	43.71679	France	Tourrettes-sur-Loup	Alpes-Maritimes				TL and stratigraphy			5c-5a	Early Weichselian			"Three TL dates, one of which is 108.4 +/- 9.8 ka, and the two younger ones fall between 77 +/- 7.7 ka. ESR dates of flowstone from below the Mousterian layer gave dates of 147 +/- 10 ka and 130 +/- 20 ka"	"Microfauna count is based on teeth remains, avifauna are only MNI"	"Porraz, G., 2005. En marge du milieu alpin- Dynamiques de formation des ensembles lithiques et modes d’occupation des territoires au Paléolithique moyen. PhD thesis, L'Universite de Provence.; Fauna:  Texier, J.-P., Renault-Miskovsky, J., Desclaux, E., de Lumley, M.-A., Porraz, G., and Tomasso, A., 2011. L'abri Pié Lombard à Tourrettes-sur-Loups (Alpes-Maritimes): anciennes fouilles, nouvelles données. Bulletin du Musée d'anthropologie préhistorique de Monaco, 51, 19-49."	Typical Mousterian	Typical	Levallois	Ante-Quina	709	59.383265	4.948605417	230	14	23	4	6	13	334	95	1358	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1
169.1	Nestier		Cave	0.477881	43.061177	France	La Bielle	Hautes-Pyrenees				Biochronological dating			6	Saalian	Cold			"Fauna from c. 7. Avifauna and microfauna are MNI counts, others NISP; Site also known as Cap de la Bielle"	"Clot, A., and Marsan, G., 1986. La grotte du cap de La Bielle à Nestier (Hautes-Pyrénées). Fouilles M. Debeaux, 1960. Gallia préhistoire, 29(1), 63-141"	Acheulean meridional	Acheulean	Acheulean	Acheulean	82	7.259116128	3.629558064	0	5	23	7	4	12	52	15	240	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
170.1	Grotte des Fieux	G1-G4	Cave	1.7	44.85	France	Miers	Lot						Weichselian	3	Late Weichselian				Fauna badly or not at all preserved	"Champagne, F., Champagne, C., Jauzon, P., and Novel, P., 1990. Le site préhistorique des Fieux à Miers (Lot) [Etat actuel de la recherche]. Gallia préhistoire, 32, 1-28.; fauna: Gerbe, M., 2010. Économie alimentaire et environnement en Quercy au Paléolithique. Étude des assemblages fauniques de la séquence des Fieux (Lot). PhD thesis, L'Universite Aix-Marseille I."	Mousterian	?	?	Other/mixed	114	9.584314813	4.792157406	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170.2	Grotte des Fieux	G5-G6	Cave	1.7	44.85	France	Miers	Lot						Weichselian	3	Late Weichselian		380		Avifauna are MNI	"Champagne, F., Champagne, C., Jauzon, P., and Novel, P., 1990. Le site préhistorique des Fieux à Miers (Lot) [Etat actuel de la recherche]. Gallia préhistoire, 32, 1-28.; Gerbe, M., 2010. Économie alimentaire et environnement en Quercy au Paléolithique. Étude des assemblages fauniques de la séquence des Fieux (Lot). PhD thesis, L'Universite Aix-Marseille I.; Laroulandie, V., Faivre, J.-P., Gerbe, M., and Mourre, V., 2015. Who brought the bird remains to the Middle Palaeolithic site of Les Fieux (Southwestern, France)? Direct evidence of a complex taphonomic story. Quaternary International."	Typical Mousterian	Typical	Levallois	Ante-Quina	973	13.83441082	6.917205409	4	2	9	7	2	0	449	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170.3	Grotte des Fieux	G7	Cave	1.7	44.85	France	Miers	Lot						Weichselian	3	Late Weichselian	Cold steppe			Avifauna are MNI; percentages for raw materials do not match exactly.	"Faivre, J.-P., 2004. L'industrie lithique moustérienne du niveau G7 des Fieux (Miers, Lot): des matériaux, des schémas opératoires, un même objectic. Paleo, 16, 71-90; fauna: Gerbe, M., 2010. Économie alimentaire et environnement en Quercy au Paléolithique. Étude des assemblages fauniques de la séquence des Fieux (Lot). PhD thesis, L'Universite Aix-Marseille I.; Laroulandie, V., Faivre, J.-P., Gerbe, M., and Mourre, V., 2015. Who brought the bird remains to the Middle Palaeolithic site of Les Fieux (Southwestern, France)? Direct evidence of a complex taphonomic story. Quaternary International."	Denticulate Mousterian	Denticulate	Centripetal discoid and Kombewa on flint; unifacial and bifacial discoid on quartz	Discoid-denticulate	1075	36.1539003	4.519237538	15	9	13	7	6	0	468	54	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170.4	Grotte des Fieux	I-J	Cave	1.7	44.85	France	Miers	Lot						Weichselian	3	Late Weichselian	Cold steppe with some coverage	380		Avifauna are MNI	"Champagne, F., Champagne, C., Jauzon, P., and Novel, P., 1990. Le site préhistorique des Fieux à Miers (Lot) [Etat actuel de la recherche]. Gallia préhistoire, 32, 1-28.; Gerbe, M., 2010. Économie alimentaire et environnement en Quercy au Paléolithique. Étude des assemblages fauniques de la séquence des Fieux (Lot). PhD thesis, L'Universite Aix-Marseille I.; Laroulandie, V., Faivre, J.-P., Gerbe, M., and Mourre, V., 2015. Who brought the bird remains to the Middle Palaeolithic site of Les Fieux (Southwestern, France)? Direct evidence of a complex taphonomic story. Quaternary International."	Denticulate and Typical Mousterian	Typical and Denticulate	Non-Levallois	Ante-Quina	1845	15.07128613	7.535643063	4	2	10	6	4	0	941	162	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170.5	Grotte des Fieux	Ks	Cave	1.7	44.85	France	Miers	Lot						Weichselian	3	Late Weichselian	Cold steppe	22		Avifauna are MNI	"Faivre, J.-P., 2006. L'industrie moustérienne du niveau Ks (locus 1) des Fieux (Miers, Lot) : mobilité humaine et diversité des compétences techniques. Bulletin de la Société préhistorique française, 103(1), 17-32.; fauna: Gerbe, M., 2010. Économie alimentaire et environnement en Quercy au Paléolithique. Étude des assemblages fauniques de la séquence des Fieux (Lot). PhD thesis, L'Universite Aix-Marseille I.; Laroulandie, V., Faivre, J.-P., Gerbe, M., and Mourre, V., 2015. Who brought the bird remains to the Middle Palaeolithic site of Les Fieux (Southwestern, France)? Direct evidence of a complex taphonomic story. Quaternary International."	MTA	MTA	System varies according to raw material	MTA	416	30.82407128	5.137345214	30	6	13	8	4	1	413	173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171.1	Pech-de-l'Aze I	n. 4	Cave	1.25331	44.85883	France	Carsac-Aillac	Dordogne						Second part of Würm II	3b-3a	Late Weichselian			No clear radiometric dating.	"Only Soressi collection was used for NISP and MNI from Rendu (2010), but presence/absence data from Bordes and Soressi collections"	"Soressi, M., 2002. Le Moustérien de tradition acheuléenne du sud-ouest de la France. Discussion sur la signification du faciès à partir de l’étude comparée de quatre sites: Pech-de-l’Azé I, Le Moustier, La Rochette et la Grotte XVI. PhD thesis, L'Universite Bordeaux I.; Fauna: Rendu, W., 2010. Hunting behavior and Neanderthal adaptability in the Late Pleistocene site of Pech-de-l’Aze I. Journal of Archaeological Science, 37, 1798-1810."	MTA - A	MTA - A	Semi-rotating unipolar Levallois	MTA	9447	69.20990503	5.323838848	52	13	9	8	1	0	595	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171.2	Pech-de-l'Aze I	n. 6	Cave	1.25331	44.85883	France	Carsac-Aillac	Dordogne	43	51	37				3b	Late Weichselian				"Only Soressi collection was used for NISP and MNI from Rendu (2010), but presence/absence data from Bordes and Soressi collections. Several dates available, the date used here is the average of ESR and U-Th. This layer is older than n.7!"	"Soressi, M., 2002. Le Moustérien de tradition acheuléenne du sud-ouest de la France. Discussion sur la signification du faciès à partir de l’étude comparée de quatre sites: Pech-de-l’Azé I, Le Moustier, La Rochette et la Grotte XVI. PhD thesis, L'Universite Bordeaux I.; Fauna: Rendu, W., 2010. Hunting behavior and Neanderthal adaptability in the Late Pleistocene site of Pech-de-l’Aze I. Journal of Archaeological Science, 37, 1798-1810.; Dates: Soressi, M., Jones, H.L., Rink, W.J., Maureille, B., and Tillier, A.-M., 2007. The Pech-de-l'Azé I Neandertal child: ESR, uranium-series, and AMS 14C dating of its MTA type B context. Journal of Human Evolution, 52(4), 455-466."	MTA - B	MTA - B	MTA	MTA	1791	26.42062946	3.774375637	52	7	11	8	3	0	39	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171.3	Pech-de-l'Aze I	n. 7	Cave	1.25331	44.85883	France	Carsac-Aillac	Dordogne	51	58	42	Coupled ESR/230Th-234U age			3b-3c	Late Weichselian				"Only Soressi collection was used for NISP and MNI from Rendu (2010), but presence/absence data from Bordes and Soressi collections. Several dates available, the date used here is the average of ESR and U-Th"	"Soressi, M., 2002. Le Moustérien de tradition acheuléenne du sud-ouest de la France. Discussion sur la signification du faciès à partir de l’étude comparée de quatre sites: Pech-de-l’Azé I, Le Moustier, La Rochette et la Grotte XVI. PhD thesis, L'Universite Bordeaux I.; Fauna: Rendu, W., 2010. Hunting behavior and Neanderthal adaptability in the Late Pleistocene site of Pech-de-l’Aze I. Journal of Archaeological Science, 37, 1798-1810.; Dates: Soressi, M., Jones, H.L., Rink, W.J., Maureille, B., and Tillier, A.-M., 2007. The Pech-de-l'Azé I Neandertal child: ESR, uranium-series, and AMS 14C dating of its MTA type B context. Journal of Human Evolution, 52(4), 455-466."	MTA - B	MTA - B	MTA	MTA	1850	23.54033671	4.708067341	52	5	13	9	3	1	149	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
172.1	Pech-de-l'Aze IV	Layer 8	Cave	1.25453	44.85835	France	Carsac-Aillac	Dordogne	96	101	91	TL			5c	Early Weichselian			Age range of 118 - 79.9 ka. 89.1 +/- 9.5 (EVA-LUM 08/22); 89.6 +/- 8.7 (EVA-LUM 07/38); 94.6 +/- 8.6 (EVA-LUM 07/37); 98.5 +/- 10.4 (EVA-LUM 08/21); 104 +/- 10.4 (EVA-LUM 07/39); 106.2 +/- 11.8 (EVA-LUM 07/36) . This results in an age estimate of 96 +/-5 ka.		"Dibble, H.L., Berna, F., Goldberg, P., McPherron, S.P., Mentzer, S., Niven, L., Richter, D., Sandgathe, D., Théry-Parisot, I., and Turq, A., 2009. A Preliminary Report on Pech de l’Azé IV, Layer 8 (Middle Paleolithic, France). PaleoAnthropology, 182?219.; Dates: Richter, D., Dibble, H., Goldberg, P., McPherron, S.P., Niven, L., Sandgathe, D., Talamo, S., and Turq, A., 2013. The late Middle Palaeolithic in Southwest France: New TL dates for the sequence of Pech de l’Azé IV. Quaternary International, 294, 160-167."	Typical Mousterian	Typical	Levallois	Ante-Quina	1245	16.62238476	3.324476952	3	5	7	5	1	1	473	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
173.1	Bourgeois-Delaunay	c.8	Cave	0.46667	45.66667	France	La Chaise-de-Vouthon	Charente							5d	Early Weichselian					"Delagnes, A., Feblot-Augustins, J., Meignen, L., and Park, S.-J., 2006. L’exploitation des silex au Paléolithique moyen dans le Bassin de la Charente: qu’est-ce qui circule, comment... et pourquoi? Bulletin de liaison et d’information de l’Association des Archéologues de Poitou-Charentes, 35, 15-24.; Fauna: Armand, D., 1998. La faune de la grotte Bourgeois-Delaunay (commune de La Chaise de Vouthon, Charente). Résultats préliminaires. Paléo, 10(1), 77-86."	Typical Mousterian	Typical	Recurrent centripetal Levallois	Ante-Quina	1032	34.47610062	6.895220124	70	5	6	5	1	0	35	44	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174.1	Volkringhauser Höhle		Cave	7.87	51.33	Germany	Volkrinhausen	Westphalia	39.86	40.65	39.15	AMS			3a	Late Weichselian			"Younger bone produced a date of 37,040 + 440/ - 410 BP"		"Tafelmaier, Y., 2011. Revisiting the Middle Palaeolithic site Volkringhauser Höhle (North Rhine-Westphalia, Germany). Quartär, 58, 153-182."	Bladelet Middle Palaeolithic	?	Bladelet-Levallois	Other/mixed	294	20.89210207	5.223025519	50	4	8	4	4	0	98	13	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175.1	Laborde/ Baume Vallée	Unite stratigraphique 1	Abri	3.88333	44.96667	France	Solignac-sur-Loire	Haute-Loire				TL			5a	Early Weichselian			"Average TL age from two heated lithics from single layers is 78.5 +/- 7.5 ka (OXTL 248e); individual lithics: layer 29b = 81 +/- 8.2 ka (J3 84), layer 30 = 75 +/- 7.5 ka (K6 145), layers 29-32 = 80 +/- 8 ka."	"Transport quantities not necessarily accurate. Better data may become available in the near future.; 51 objects show use wear. These were used on semi-soft and semi-hard materials. Cutting was mostly done on semi-soft materials (15 instances), although 3 instances of cutting was identified on semi-hard materials. Scraping action was identified on semi-soft materials on 12 occasions, while on semi-hard materials it was done in 7 occasions. 'Thinning' was identified in 8 instances on semi-soft, and 5 times on semi-hard materials. Unretouched objects that show cutting activity were used mostly on semi-soft material (10 vs. 1 on semi-hard), whilst the unretouched objects showing thinning action were used on both semi-hard and semi-soft materials equally (3 instances). Only one unretouched object showing scraping was identifed, which was used on semi-soft material. Retouched objects showing scraping were similarly mostly used on semi-soft materials (11 instances versus 7 on semi-hard). Both retouched objects associated with thinning and cutting were identified as been used on semi-soft material on 5 occasions, as opposed to 2 times on semi-hard material. One retouched object showing scraping could not be identified as being worked on any specific material."	"Lithics: Raynal, J.-P., Fernandes, P., Le Corre-Le Beux, M., and Santagata, C., 2007. Le Paléolithique moyen de Haute-Loire: origines, diversité, affinités. In: Desbrosse, R., and Thévenin, A., eds. Arts et cultures de la Préhistoire. Hommages à Henri Delporte. Paris: CTHS (Documents préhistoriques, 24), 117-138.; Fauna: Fiore, I., Raynal, J.-P., and Tagliacozzo, A., 2005. Archeozoologia e aspetti tafonomici del sito musteriano di Baume Vall´ee (Massicio centrale francese). In: Fiore, I., Malerba, G., and Chilardi, S., eds. 3° Convegno Nazionale di Archeozoologia, Siracusa, Associazione Italiana di Archeozoologia, 3-5 Novembre 2000. Rome: Istituto poligrafico e Zecca dello Stato.; Use-wear: Raynal, J.-P., Le Corre-Le Beux, M., Santagata, C., Fernandes, P., Guadelli, J.-L., Fiore, I., Tagliacozzo, A., Lemorini, C., Rhodes, E.J., Bertran, P., Kieffer, G., and Vivent, D., 2005. Paléolithique moyen dans le sud du Massif Central: les données du Velay (Haute-Loire, France). In: Molines, N., Moncel, M.-H., and Monnier, J.-L., eds. Les premiers peuplements en Europe Colloque international: Données récentes sur les modalités de peuplement et sur le cadre chronostratigraphique, géologique et paléogéographique des industries du Paléolithique ancien et moyen en Europe (Rennes, 22-25 septembre 2003). BAR International Series, 1364. Oxford: Hadrian Books, 173-201.; TL dates: Raynal, J.-P., and Huxtable, J., 1989. Premières datations par thermoluminescence du Moustérien charentien du Velay (Massif Central, France). Comptes Rendus de l'Académie des Sciences, Série II, 309, 157-162."	Ferrassie Mousterian	Ferrassie	Quina-Levallois	Ante-Quina	1602	8.660080679	8.660080679	3	3	3	3	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175.2	Laborde/ Baume Vallée	Unite stratigraphique 2	Abri	3.88333	44.96667	France	Solignac-sur-Loire	Haute-Loire				TL			5a	Early Weichselian			"Average TL age from two heated lithics from single layers is 78.5 +/- 7.5 ka (OXTL 248e); individual lithics: layer 29b = 81 +/- 8.2 ka (J3 84), layer 30 = 75 +/- 7.5 ka (K6 145), layers 29-32 = 80 +/- 8 ka."	Transport quantities not necessarily accurate. Better data may become available in the near future.	"Lithics: Raynal, J.-P., Fernandes, P., Le Corre-Le Beux, M., and Santagata, C., 2007. Le Paléolithique moyen de Haute-Loire: origines, diversité, affinités. In: Desbrosse, R., and Thévenin, A., eds. Arts et cultures de la Préhistoire. Hommages à Henri Delporte. Paris: CTHS (Documents préhistoriques, 24), 117-138.; Fauna: Fiore, I., Raynal, J.-P., and Tagliacozzo, A., 2005. Archeozoologia e aspetti tafonomici del sito musteriano di Baume Vall´ee (Massicio centrale francese). In: Fiore, I., Malerba, G., and Chilardi, S., eds. 3° Convegno Nazionale di Archeozoologia, Siracusa, Associazione Italiana di Archeozoologia, 3-5 Novembre 2000. Rome: Istituto poligrafico e Zecca dello Stato. TL dates: Raynal, J.-P., and Huxtable, J., 1989. Premières datations par thermoluminescence du Moustérien charentien du Velay (Massif Central, France). Comptes Rendus de l'Académie des Sciences, Série II, 309, 157-162."	Ferrassie Mousterian	Ferrassie	Quina-Levallois	Ante-Quina	950	7.928766322	7.928766322	3	3	2	2	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176.1	Roche-à-Pierrot/ Saint Césaire	Ejop SUP	Cave	-0.638333333	45.75388889	France	Saint Césaire	Charente-Maritime				TL			3a	Late Weichselian		28.75	"Several TL dates: 36.6 +/- 5.0; 38.2 +/- 5.3; 33.7 +/- 5.4; 36.6 +/- 4.9; 37.4 +/- 5.2; 35.6 +/- 4.6, which a mean date of 36,300 +/- 2,700 BP"	"Microfauna is MNI, birds NISP"	"Fauna: Patou-Mathis, M., 2005. Comportement de subsistance des Néandertaliens du niveau châtelperronien de Saint-Césaire (Charente-Maritime). Munibe, 57, 197-204.; Lithics: Soressi, M., 2011. Révision taphonomique et techno-typologique des deux ensembles attribués au Châtelperronien de la Roche-à-Pierrot à Saint-Césaire. L'Anthropologie, 115(5), 569-584.; Birds and microfauna: Morin, E., 2004. Late Pleistocene population interaction in Western Europe and modern human origins: new insights based on the faunal remains from Saint-Césaire, southwestern France. Thesis: PhD. The University of Michigan.; Dating: Mercier, N., Valladas, H., Joron, J.-L., Reyss, J.-L., Lévêque, F., and Vandermeersch, B., 1991. Thermoluminescence dating of the late Neanderthal remains from Saint-Césaire. Nature, 351, 737-739."	Châtelperronian	Châtelperronian	Laminar	Transitional	1287	13.37570242	6.687851211	7	3	17	9	4	4	381	28	41	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
176.2	Roche-à-Pierrot/ Saint Césaire	Ejop INF	Cave	-0.638333333	45.75388889	France	Saint Césaire	Charente-Maritime							3a	Late Weichselian		29.5		"Microfauna is MNI, birds NISP"	"Lithics: Soressi, M., 2011. Révision taphonomique et techno-typologique des deux ensembles attribués au Châtelperronien de la Roche-à-Pierrot à Saint-Césaire. L'Anthropologie, 115(5), 569-584.; Fauna: Morin, E., 2004. Late Pleistocene population interaction in Western Europe and modern human origins: new insights based on the faunal remains from Saint-Césaire, southwestern France. Thesis: PhD. The University of Michigan."	Classic Mousterian	?	Levallois-discoid	Levallois-denticulate	416	10.84349481	5.421747406	7	2	9	6	1	2	106	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
